TV_ID,Dialogue_ID,Utterance_ID,Speaker,Gender,Age,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Scene,FacePosition_LU,FacePosition_RD,Sentiment,Emotion,DA,Utterance
1,01_037,01_037_001_merged,方圆,male,middle-aged,low,high,high,high,high,home,514_76,557_133,"positive, neutral","relaxed, neutral","statement-opinion, question","These two are definitely getting back together. How long has it been? Otherwise, they would have fought. What do you think happened to you today? Not in a good mood. Looking gloomy, not eating, rushing over to someone else's house, what's going on?"
1,01_037,01_037_007_merged,童文洁,female,middle-aged,high,high,low,low,high,home,48_45,202_154,negative,depress,statement-opinion,I've held this in all day.
1,01_037,01_037_008_merged,方圆,male,middle-aged,low,high,high,high,high,home,276_107,420_238,neutral,neutral,question,What's wrong?
1,01_037,01_037_009_merged,童文洁,female,middle-aged,high,high,low,low,high,home,296_83,457_282,negative,depress,answer,Fang Yifan has been following me. I can't shake him off. There's no way to tell you.
1,01_037,01_037_012_merged,方圆,male,middle-aged,low,high,high,high,high,home,311_70,440_225,negative,negative-other,question,I really hurt you.
1,01_038,01_038_000_merged,童文洁,female,middle-aged,high,high,low,low,high,home,346_104,529_301,negative,depress,answer,"Hurting you, that's not a big deal."
1,01_038,01_038_001_merged,方圆,male,middle-aged,low,high,high,high,high,home,292_79,442_227,"positive, neutral","relaxed, neutral",question,"Other girls get caught by their parents when they are dating. Alright, alright, no joking, you say."
1,01_038,01_038_003_merged,童文洁,female,middle-aged,high,high,low,low,high,home,112_89,213_174,negative,depress,statement-opinion,I'm telling you seriously.
1,01_038,01_038_004_merged,方圆,male,middle-aged,low,high,high,high,high,home,359_46,483_132,neutral,neutral,question,What do you think is wrong?
1,01_038,01_038_005_merged,童文洁,female,middle-aged,high,high,low,low,high,home,238_84,424_293,negative,depress,statement-non-opinion,"Their senior class group leader The new teacher, Mr. Li is also his homeroom teacher told me today"
1,01_038,01_038_009_merged,方圆,male,middle-aged,low,high,high,high,high,home,356_56,533_270,neutral,neutral,question,what happened
1,01_039,01_039_000_merged,童文洁,female,middle-aged,high,high,low,low,high,home,71_98,280_344,negative,depress,statement-non-opinion,and suggested we consider having Fang Yifan repeat the second year
1,01_039,01_039_001_merged,方圆,male,middle-aged,low,high,high,high,high,home,398_78,578_280,negative,astonished,other,repeating a year
1,01_040,01_040_000_merged,方圆,male,middle-aged,low,high,high,high,high,home,119_17,213_132,neutral,neutral,"statement-non-opinion, question, command",I'm done washing You go wash up Where's the son
1,01_040,01_040_003_merged,童文洁,female,middle-aged,high,high,low,low,high,home,202_80,263_152,"negative, neutral","anger, depress, neutral","question, answer, other",He went to take a shower Fang Yuan How should we discuss this repeat class situation
1,01_040,01_040_006_merged,方圆,male,middle-aged,low,high,high,high,high,home,0_0,0_0,neutral,neutral,statement-opinion,"Repeating a year is indeed quite embarrassing I’ve actually figured it out on the way In the past, what did repeating a year mean It was for the academically poor or foolish students, right When you mention a student repeating a year, it's definitely considered a bad student But this time it’s definitely different Nowadays, students repeating a year might have the school’s considerations This may be linked to the admission rate"
1,01_040,01_040_014_merged,童文洁,female,middle-aged,high,high,low,low,high,home,268_114,440_270,negative,depress,"statement-opinion, irony",They're already repeating a year How can there still be an admission rate
1,01_041,01_041_000_merged,方圆,male,middle-aged,low,high,high,high,high,home,728_40,812_254,neutral,neutral,statement-opinion,"You see, if it's for the college entrance exam you're just a stable denominator right The total remains unchanged If you get admitted, your admission rate goes up by one If you don’t get in you become a bad element You might as well just stay back a grade"
1,01_041,01_041_008_merged,童文洁,female,middle-aged,high,high,low,low,high,home,194_96,364_217,negative,depress,statement-opinion,School hasn't officially started yet How does the school know that Fang Yifan can't become this good student?
1,01_041,01_041_010_merged,方圆,male,middle-aged,low,high,high,high,high,home,492_106,668_312,negative,negative-other,statement-opinion,"Big data, it analyzes your scores from your first and second year It determines what level you're at If you're a good student, they will definitely let you take the exam But if you're a bad student They won't let you participate, they'll just have you stay back"
1,01_041,01_041_015_merged,童文洁,female,middle-aged,high,high,low,low,high,home,85_53,264_323,negative,depress,question,That's strange How did Fang Yifan suddenly become a bad student?
1,01_042,01_042_000_merged,方圆,male,middle-aged,low,high,high,high,high,home,433_87,576_265,negative,negative-other,statement-opinion,He hasn't become a bad student yet He is somewhere between a good student and a bad student This is what the school is worried about So we're discussing whether he should stay back a year Staying back a year gives you time To strive to become a good student And directly participate in the college entrance exam That's the reasoning
1,01_042,01_042_008_merged,童文洁,female,middle-aged,high,high,low,low,high,home,166_92,342_225,negative,anger,statement-opinion,I don't want Fang Yifan to become a bad student
1,01_042,01_042_009_merged,方圆,male,middle-aged,low,high,high,high,high,home,396_113,604_283,neutral,neutral,statement-opinion,"Don't be pessimistic The school still has confidence in Fang Yifan Otherwise, they wouldn't be discussing this with him There is also the fact that his grades might not be good But this kid is smart He reacts quickly He will improve his grades once he starts reacting quickly in learning"
1,01_042,01_042_016_merged,童文洁,female,middle-aged,high,high,low,low,high,home,228_118,375_263,negative,"depress, negative-other",statement-opinion,"I understand, Fang Yifan is just like you Both are blindly optimistic types If you say there's nothing to be optimistic about The only optimistic thing is that Lei Er is here and might be able to help Fang Yifan, right?"
1,01_043,01_043_000_merged,方圆,male,middle-aged,low,high,high,high,high,home,497_111,709_338,negative,negative-other,statement-opinion,That’s not necessarily true; it could also be Fang Yifan pulled Lei'er into the ditch
1,01_043,01_043_002_merged,童文洁,female,middle-aged,high,high,low,low,high,home,212_100,343_253,negative,negative-other,statement-opinion,"Don’t feel too pessimistic just because you criticized me You were optimistic, why are you suddenly pessimistic now How can I be optimistic"
1,01_043,01_043_005_merged,方圆,male,middle-aged,low,high,high,high,high,home,443_76,647_308,negative,negative-other,statement-opinion,"Anyway, this matter isn’t optimistic overall"
1,01_043,01_043_006_merged,方一凡,male,teenager,low,high,high,high,low,home,0_0,0_0,neutral,neutral,"other, command","Mom, I ran out of shampoo Can you help me get some"
1,01_044,01_044_000_merged,童文洁,female,middle-aged,high,high,low,low,high,home,59_13,223_229,neutral,neutral,"statement-non-opinion, command",Didn’t I just buy some today You go get it yourself
1,01_044,01_044_002_merged,方一凡,male,teenager,low,high,high,high,low,home,0_0,0_0,neutral,neutral,statement-non-opinion,I’m not wearing anything How can I get it
1,01_044,01_044_004_merged,方圆,male,middle-aged,low,high,high,high,high,home,484_59,632_241,neutral,neutral,statement-non-opinion,"I’ll get it for you Alright, alright, I’ll go get it for him"
1,01_044,01_044_006_merged,童文洁,female,middle-aged,high,high,low,low,high,home,219_81,300_189,negative,depress,statement-opinion,You mean like this How can I be optimistic
1,01_045,01_045_000_merged,刘静,female,middle-aged,low,high,high,high,high,other-venue,250_97,293_148,neutral,neutral,statement-non-opinion,That’s what I said Everyone insisted on making me come down to pick you up last night Turns out someone brought you back
1,01_045,01_045_003_merged,季胜利,male,middle-aged,high,low,low,low,high,other-venue,457_61,536_159,negative,negative-other,"statement-non-opinion, statement-opinion","You don’t even go home at night, staying in a hotel And you say it’s to be closer for the kids' schooling; who believes that"
1,01_045,01_045_005_merged,刘静,female,middle-aged,low,high,high,high,high,other-venue,229_88,308_185,negative,negative-other,statement-opinion,This position is something else
1,01_046,01_046_000_merged,季胜利,male,middle-aged,high,low,low,low,high,other-venue,215_44,346_161,"negative, neutral","negative-other, neutral","statement-non-opinion, question, other","Where is Yangyang, has he gone to sleep Haven’t seen him for a long time Right You said on WeChat that he got into trouble again What happened"
1,01_046,01_046_005_merged,刘静,female,middle-aged,low,high,high,high,high,other-venue,172_75,250_173,neutral,neutral,"statement-non-opinion, statement-opinion, answer",It’s nothing Just kids playing around The teacher has already handled it
1,01_046,01_046_008_merged,季胜利,male,middle-aged,high,low,low,low,high,other-venue,415_82,504_194,negative,negative-other,"statement-opinion, command","You have to remind him Don't cause trouble in the future It's not over the limit, right?"
1,01_046,01_046_011_merged,刘静,female,middle-aged,low,high,high,high,high,other-venue,511_96,591_199,negative,negative-other,statement-opinion,Whether it's over the limit or not is something we should worry about when spending our own money
1,01_047,01_047_000_merged,季胜利,male,middle-aged,high,low,low,low,high,home,210_252,210_253,negative,depress,"statement-opinion, question",Your English is not bad How come the physics grade is so poor? What exactly is the reason?
1,01_047,01_047_003_merged,刘静,female,middle-aged,low,high,high,high,high,home,556_174,607_231,neutral,neutral,statement-opinion,"Director Ji, can you not talk in official terms at home?"
1,01_047,01_047_004_merged,季胜利,male,middle-aged,high,low,low,low,high,home,428_88,505_210,negative,depress,"statement-opinion, question",I'm talking to you about the problem How did it become talking in official terms?
1,01_047,01_047_006_merged,刘静,female,middle-aged,low,high,high,high,high,home,348_131,468_259,neutral,neutral,"statement-non-opinion, command",Take a good look This is the final exam paper for sophomore year This is from two months ago
